Student_ID,OOP,DSA,DBMS,ASC,FP,SE,FLCD,OS,WEBDEV,PDP,Elective 1,Elective 2,Elective 3,Elective 1 Mark,Elective 2 Mark,Elective 3 Mark
SID20175339,96,98,81,97,94,80,54,56,45,78,NLP,CS,IOT,61,14,81
SID20175389,49,62,94,43,51,78,94,99,69,57,AR_VR,CC,IOT,86,46,65
SID20175400,44,45,87,59,42,76,50,77,70,43,NLP,CC,IOT,85,61,36
SID20175426,88,98,68,80,72,93,45,88,54,82,AR_VR,CS,ML,41,37,70
SID20175448,45,71,64,82,80,66,80,60,71,40,NLP,CS,ML,61,39,56
SID20175456,95,52,63,53,60,92,48,72,44,83,SVV,CS,IOT,57,96,37
SID20175491,44,92,55,60,93,83,69,48,41,78,AR_VR,CC,IOT,95,63,80
SID20175511,68,73,78,65,65,77,67,86,44,87,NLP,CS,ML,61,56,97
SID20175581,82,53,98,44,59,50,47,46,80,80,SVV,CS,ML,65,33,34
SID20175588,98,89,44,76,53,96,41,86,58,89,SVV,CS,ML,67,26,85
SID20175603,74,79,81,92,65,55,84,52,89,43,SVV,CC,IOT,85,24,28
SID20175607,46,62,93,64,48,58,73,65,40,97,AR_VR,CS,IOT,47,14,92
SID20175619,95,42,90,91,28,60,65,41,95,65,SVV,CS,ML,64,19,100
SID20175620,45,81,56,93,43,90,73,100,55,99,NLP,CS,IOT,55,18,75
SID20175653,58,78,79,28,55,82,69,94,82,100,NLP,CC,IOT,42,51,12
SID20175655,57,97,51,44,70,49,64,56,45,50,SVV,CS,ML,91,28,28
SID20175664,70,85,45,95,63,92,54,87,99,77,SVV,CC,IOT,54,53,71
SID20175677,47,94,69,90,74,46,71,87,52,57,NLP,CS,IOT,61,83,41
SID20175732,46,87,58,45,47,62,78,62,85,54,SVV,CS,IOT,71,97,39
SID20175735,80,58,70,51,51,99,47,95,53,92,AR_VR,CS,IOT,79,46,13
SID20175742,42,71,74,81,61,96,65,70,96,56,SVV,CS,ML,79,63,11
SID20175781,54,85,76,99,54,56,52,94,82,90,AR_VR,CC,IOT,42,56,89
SID20175799,45,79,96,50,48,52,88,85,58,63,NLP,CS,ML,58,10,67
SID20175812,41,41,48,86,77,99,41,83,43,83,SVV,CC,ML,68,50,23
SID20175840,81,48,26,42,65,95,58,98,60,57,NLP,CS,ML,84,79,71
SID20175842,51,77,53,100,48,84,58,49,45,56,AR_VR,CS,ML,84,15,63
SID20175897,71,50,49,47,91,47,89,98,79,60,NLP,CC,IOT,93,89,35
SID20175908,44,83,94,71,58,50,61,42,50,95,AR_VR,CC,ML,75,38,91
SID20175916,83,62,66,69,75,68,43,51,53,61,NLP,CS,IOT,94,94,98
SID20175922,71,73,24,42,84,41,62,56,95,74,SVV,CS,IOT,79,97,70
SID20175931,71,91,61,96,94,51,96,92,41,94,SVV,CS,ML,49,45,59
SID20175936,46,51,61,59,49,42,86,75,78,95,NLP,CS,ML,81,93,98
SID20175952,69,52,47,79,52,52,84,57,55,43,SVV,CS,IOT,99,26,66
SID20175994,67,41,93,67,50,56,51,48,69,94,SVV,CC,IOT,60,54,39
SID20176003,84,52,78,98,85,60,81,56,68,82,AR_VR,CS,ML,65,11,65
SID20176016,75,43,86,93,79,80,64,80,55,94,AR_VR,CS,IOT,54,97,12
SID20176022,41,78,40,42,94,100,73,81,41,49,NLP,CS,IOT,59,93,32
SID20176028,58,88,74,84,46,52,57,41,70,80,NLP,CS,ML,90,69,14
SID20176033,97,47,63,60,76,52,80,72,57,79,NLP,CS,ML,51,90,32
SID20176043,80,41,81,72,54,86,99,82,57,41,AR_VR,CC,IOT,78,89,39
SID20176045,26,65,73,87,64,63,53,74,54,54,SVV,CC,IOT,61,64,26
SID20176096,61,74,78,52,75,76,62,49,48,65,NLP,CC,IOT,88,73,29
SID20176109,89,67,80,48,100,45,65,92,76,87,SVV,CS,IOT,74,64,57
SID20176113,41,48,76,60,51,97,92,94,50,74,AR_VR,CC,IOT,59,11,98
SID20176117,74,61,73,88,40,45,46,44,87,99,SVV,CS,IOT,53,69,13
SID20176146,68,60,98,90,95,61,85,100,65,85,AR_VR,CS,ML,68,12,52
SID20176148,52,66,60,74,55,55,71,62,45,100,NLP,CC,IOT,74,64,72
SID20176153,73,49,100,42,43,41,45,45,51,77,AR_VR,CS,IOT,87,65,73
SID20176171,63,90,65,42,70,46,48,70,65,72,AR_VR,CS,ML,78,73,42
SID20176196,78,41,94,41,42,67,19,75,94,98,NLP,CS,IOT,68,98,33
SID20176240,99,61,83,89,74,83,50,60,90,59,NLP,CC,IOT,64,35,64
SID20176280,46,97,95,81,73,72,58,52,73,62,AR_VR,CS,IOT,47,29,32
SID20176283,82,100,70,75,63,71,53,42,46,91,AR_VR,CC,IOT,41,97,26
SID20176307,93,59,42,75,96,54,83,80,50,21,AR_VR,CS,ML,70,10,29
SID20176309,57,69,82,86,46,92,61,74,64,61,AR_VR,CC,ML,73,77,42
SID20176364,63,52,96,80,63,70,55,43,72,69,AR_VR,CC,IOT,81,56,78
SID20176439,75,88,41,49,46,84,77,95,77,68,NLP,CS,ML,78,72,26
SID20176447,41,58,87,70,46,83,61,71,53,66,NLP,CC,IOT,92,99,98
SID20176456,45,48,96,84,100,88,83,84,48,69,AR_VR,CC,IOT,100,27,20
SID20176480,60,49,93,98,78,62,56,83,60,44,AR_VR,CC,ML,42,46,80
SID20176485,66,83,83,98,82,71,95,72,77,50,AR_VR,CC,ML,81,52,11
SID20176489,73,62,53,61,50,82,58,88,42,61,NLP,CS,ML,56,36,33
SID20176492,66,83,78,77,43,49,73,76,71,50,NLP,CC,ML,95,50,94
SID20176528,54,42,99,50,58,83,48,87,93,41,SVV,CC,ML,54,73,34
SID20176540,45,63,47,77,90,99,68,70,100,99,SVV,CS,ML,43,25,89
SID20176566,53,52,56,68,76,85,91,80,96,79,AR_VR,CC,ML,49,13,37
SID20176569,94,93,55,82,95,45,49,41,52,53,AR_VR,CC,ML,53,12,71
SID20176586,72,94,64,88,41,63,76,71,53,95,AR_VR,CS,ML,99,72,23
SID20176597,56,73,98,66,74,97,74,40,90,75,AR_VR,CC,IOT,55,70,63
SID20176652,43,71,58,80,59,44,84,67,99,58,AR_VR,CS,IOT,94,34,83
SID20176664,64,52,87,49,56,40,49.9,61,45,45,AR_VR,CS,IOT,77,44,50
SID20176695,71,96,47,61,77,55,57,50,96,97,AR_VR,CC,ML,40,88,77
SID20176711,43,64,53,85,57,86,42,60,67,42,AR_VR,CC,ML,79,48,69
SID20176718,48,52,74,82,77,93,91,65,88,63,SVV,CC,ML,70,47,99
SID20176775,94,67,92,61,60,67,61,85,100,72,NLP,CC,ML,65,17,38
SID20176777,93,55,76,80,59,78,94,40,40,65,SVV,CS,IOT,58,59,22
SID20176782,71,64,80,91,68,53,57,96,83,88,SVV,CS,ML,96,85,13
SID20176819,73,55,93,90,75,76,65.2,63,47,80,NLP,CC,ML,93,63,39
SID20176846,95,96,62,56,57,65,81,97,80,23,NLP,CS,ML,81,80,85
SID20176866,93,79,48,97,47,70,69,95,72,53,NLP,CC,ML,53,14,75
SID20176880,93,49,86,76,85,80,86,45,54,65,AR_VR,CS,ML,53,57,40
SID20176881,47,69,93,86,40,83,64,94,74,55,AR_VR,CS,ML,41,75,63
SID20176914,68,41,99,19,57,87,82,99,96,65,NLP,CS,IOT,66,45,41
SID20176918,55,81,90,88,73,97,50,55,80,82,NLP,CC,ML,89,43,87
SID20176919,74,92,82,60,42,45,89,55,54,42,AR_VR,CC,ML,54,76,33
SID20176935,98,96,40,93,47,98,79,100,40,52,SVV,CS,ML,70,38,68
SID20176946,78,42,62,42,57,83,41,57,74,75,NLP,CS,IOT,87,12,71
SID20176967,85,86,63,93,93,64,93,97,93,86,SVV,CS,ML,68,82,29
SID20176974,74,54,42,80,82,97,65,88,26,80,NLP,CS,ML,48,59,78
SID20176988,61,66,53,69,87,76,78,98,84,72,NLP,CS,IOT,51,91,96
SID20177013,41,74,56,49,41,67,86,98,89,83,SVV,CC,IOT,65,54,86
SID20177020,68,50,97,89,42,68,42,82,99,47,NLP,CS,ML,62,73,30
SID20177033,69,50,87,78,54,73,80,82,41,57,NLP,CS,IOT,82,53,39
SID20177089,76,97,40,60,59,64,19,58,48,78,AR_VR,CS,IOT,45,80,54
SID20177102,75,79,42,87,48,66,61,72,59,79,AR_VR,CC,IOT,75,29,48
SID20177121,84,90,59,48,58,46,58,51,54,73,AR_VR,CC,IOT,77,100,64
SID20177144,45,75,100,97,62,92,56,84,67,90,NLP,CC,IOT,83,11,22
SID20177147,47,97,47,71,73,70,42,64,70,75,SVV,CC,IOT,64,52,90
SID20177178,73,100,89,60,96,43,60,61,88,70,NLP,CS,IOT,45,94,49
SID20177180,57,43,90,76,61,42,42,74,50,78,SVV,CC,ML,100,17,29
SID20177195,73,87,60,72,68,60,58,85,75,76,SVV,CS,ML,100,98,22
SID20177237,51,44,43,65,63,53,61,51,50,68,NLP,CS,IOT,88,22,79
SID20177272,43,87,97,93,97,92,95,67,74,43,SVV,CS,IOT,98,48,33
SID20177275,62,67,60,50,53,59,90,47,45,43,SVV,CS,IOT,97,55,100
SID20177337,74,59,69,90,94,78,64,76,75,49,SVV,CC,ML,90,29,64
SID20177354,88,56,89,76,54,50,61,84,83,92,NLP,CS,ML,91,76,91
SID20177369,56,98,56,56,46,88,94,74,73,47,NLP,CS,ML,83,88,97
SID20177394,54,80,74,67,96,47,90,76,74,84,AR_VR,CC,ML,50,85,61
SID20177401,55,92,78,44,62,46,42,100,84,44,SVV,CC,ML,71,40,67
SID20177439,83,66,70,47,50,96,58.7,71,56,48,NLP,CS,IOT,58,81,50
SID20177454,72,62,75,70,71,58,91,74,88,55,NLP,CC,IOT,61,10,45
SID20177480,80,40,54,43,61,53,50,52,98,74,NLP,CC,ML,63,55,28
SID20177490,95,40,44,47,85,99,63,84,46,90,AR_VR,CC,IOT,45,36,58
SID20177492,42,47,73,63,90,62,92,63,50,70,SVV,CS,IOT,77,58,61
SID20177506,78,50,64,93,71,80,45,48,98,74,AR_VR,CC,ML,42,96,38
SID20177541,59,81,64,49,59,89,63,71,86,100,SVV,CS,ML,92,45,76
SID20177543,94,90,97,70,57,64,65,93,20,42,AR_VR,CC,IOT,50,56,21
SID20177565,87,59,70,97,40,83,51,55,42,61,NLP,CS,ML,50,69,81
SID20177567,51,75,40,72,55,48,62,52,45,90,SVV,CS,IOT,44,94,39
SID20177601,63,49,93,47,53,98,83,83,75,56,SVV,CC,IOT,96,69,72
SID20177616,47,47,50,64,73,41,84,81,65,56,AR_VR,CC,ML,50,17,66
SID20177628,99,94,46,69,96,95,65,79,54,96,SVV,CC,IOT,65,28,22
SID20177632,88,72,79,61,97,91,53,69,93,68,NLP,CC,ML,49,33,50
SID20177636,70,60,57,56,99,60,40,54,60,71,NLP,CS,IOT,89,25,25
SID20177642,52,62,52,62,41,73,88,98,73,48,SVV,CC,IOT,85,15,86
SID20177645,52,45,96,40,81,96,66,98,20,44,NLP,CC,ML,40,18,40
SID20177676,76,47,45,70,61,89,99,62,51,41,SVV,CC,IOT,92,86,41
SID20177678,76,54,45,49,66,42,52,50,97,51,SVV,CC,IOT,56,23,79
SID20177713,96,40,88,66,47,80,61,62,67,65,NLP,CC,ML,24,16,84
SID20177726,80,64,68,52,77,50,89,45,85,82,NLP,CC,IOT,74,99,86
SID20177745,48,96,65,73,77,44,98,52,86,96,NLP,CC,ML,79,14,52
SID20177762,98,58,58,92,59,43,74,67,97,87,NLP,CC,ML,70,77,96
SID20177787,54,85,61,87,49,60,57,49,59,85,NLP,CS,IOT,94,55,38
SID20177803,57,57,72,59,48,62,93,76,74,40,SVV,CC,ML,55,100,86
SID20177826,76,41,53,45,88,65,42,80,93,99,SVV,CC,ML,72,19,80
SID20177842,78,82,71,51,66,81,72,66,89,75,AR_VR,CC,IOT,63,95,76
SID20177853,95,79,41,81,43,43,55,75,96,100,AR_VR,CS,IOT,85,40,10
SID20177855,40,78,46,56,89,81,59,48,41,97,AR_VR,CS,IOT,50,94,69
SID20177877,81,74,91,71,99,72,46,46,47,99,AR_VR,CC,ML,77,54,45
SID20177893,96,69,56,84,49,98,80,74,87,52,SVV,CS,ML,63,36,35
SID20177895,93,76,85,71,54,56,55,64,88,49,AR_VR,CC,ML,85,77,76
SID20177944,67,21,88,75,95,72,66,79,71,60,AR_VR,CS,ML,94,48,83
SID20178013,68,67,46,91,49,84,48,73,84,91,SVV,CC,ML,49,59,89
SID20178022,41,76,41,66,53,73,57,71,78,61,AR_VR,CC,IOT,48,44,33
SID20178026,66,48,54,91,43,78,46,64,58,47,SVV,CC,IOT,80,24,19
SID20178039,50,47,88,93,58,80,94,52,93,68,NLP,CS,ML,61,66,54
SID20178074,70,46,100,95,68,42,64.2,84,49,88,SVV,CS,IOT,86,41,100
SID20178091,95,87,48,90,53,62,68,43,53,67,NLP,CS,ML,67,21,16
SID20178103,49,95,45,98,55,90,89,95,80,93,AR_VR,CS,ML,60,44,52
SID20178120,42,43,89,80,80,90,58,85,89,64,SVV,CC,ML,64,88,73
SID20178137,93,41,76,95,42,47,56,53,80,97,AR_VR,CC,ML,50,47,88
SID20178141,65,63,59,70,60,64,92,63,96,61,AR_VR,CC,ML,80,98,96
SID20178175,69,98,67,55,97,68,84,57,72,69,AR_VR,CS,IOT,49,42,18
SID20178191,64,96,94,94,67,71,48,97,69,90,AR_VR,CS,ML,43,19,91
SID20178200,92,88,41,96,89,40,72,76,66,75,NLP,CC,ML,52,49,66
SID20178201,83,89,65,80,80,49,70,54,87,77,AR_VR,CS,IOT,78,29,82
SID20178229,92,57,90,88,90,49,41,43,92,78,AR_VR,CC,ML,72,67,44
SID20178246,72,60,50,94,99,90,55,57,55,91,AR_VR,CS,ML,50,55,19
SID20178308,68,77,99,92,49,41,80,61,75,69,SVV,CS,ML,58,34,92
SID20178338,91,46,93,28,93,55,70,71,69,55,AR_VR,CS,ML,75,61,45
SID20178344,86,41,61,88,53,83,99,57,55,74,NLP,CS,ML,78,84,46
SID20178348,75,72,55,81,86,50,82,47,59,56,NLP,CS,ML,64,27,50
SID20178386,94,96,73,97,71,66,47,66,48,56,SVV,CC,IOT,55,36,61
SID20178427,68,95,85,56,44,43,91,86,42,49,AR_VR,CC,ML,65,55,21
SID20178456,47,94,42,78,85,73,48,84,52,76,NLP,CS,IOT,56,89,91
SID20178473,73,57,47,64,93,43,89,78,44,90,AR_VR,CS,IOT,62,97,94
SID20178494,98,92,47,60,59,42,56,68,61,51,SVV,CC,ML,81,76,11
SID20178502,90,93,83,89,65,44,44,75,20,52,NLP,CS,ML,90,20,95
SID20178517,82,71,52,60,64,68,89,64,50,61,AR_VR,CC,IOT,50,47,20
SID20178543,99,92,77,84,71,85,79,98,99,87,AR_VR,CC,IOT,60,68,42
SID20178577,52,91,54,70,65,53,82,89,73,61,AR_VR,CS,ML,43,37,76
SID20178589,68,90,98,89,71,83,95,57,88,90,AR_VR,CC,IOT,100,78,19
SID20178639,56,91,82,56,51,56,46,47,91,64,SVV,CC,ML,45,93,60
SID20178651,46,60,64,46,47,67,53,81,45,73,SVV,CC,ML,92,95,26
SID20178663,72,68,78,80,50,40,57,95,79,72,NLP,CC,ML,79,49,79
SID20178666,84,58,94,71,44,78,45,64,93,98,SVV,CS,ML,64,28,48
SID20178689,92,51,88,40,79,66,62,68,47,97,AR_VR,CC,IOT,64,40,31
SID20178706,54,75,51,61,84,42,52,96,94,62,NLP,CS,ML,92,73,60
SID20178709,82,48,80,75,84,40,68,94,63,99,NLP,CC,ML,68,83,50
SID20178715,66,91,61,45,53,94,41,54,67,58,AR_VR,CS,ML,82,52,23
SID20178759,61,93,49,99,51,89,97,62,92,92,SVV,CC,IOT,96,42,49
SID20178762,72,57,60,66,80,50,59,97,68,59,SVV,CS,IOT,67,40,52
SID20178767,55,86,64,74,100,48,89,93,42,79,SVV,CC,IOT,48,31,51
SID20178788,96,61,85,86,45,70,90,80,67,51,NLP,CS,ML,50,80,34
SID20178797,70,89,87,62,66,82,52,21,92,68,SVV,CC,ML,62,54,54
SID20178799,91,86,72,40,58,50,55,52,45,73,NLP,CS,ML,71,18,36
SID20178804,63,97,91,42,92,41,48,42,89,61,SVV,CS,ML,63,82,54
SID20178817,86,87,99,62,96,93,54,44,76,89,NLP,CC,ML,72,60,98
SID20178836,58,67,48,62,44,75,70,89,65,58,SVV,CS,IOT,97,100,84
SID20178866,72,68,89,77,51,87,94,58,76,40,SVV,CC,ML,78,74,55
SID20178877,78,93,71,61,99,80,63,46,98,55,SVV,CS,IOT,56,53,73
SID20178888,87,47,41,93,55,45,99,95,24,71,AR_VR,CS,IOT,93,44,86
SID20178945,79,80,69,68,62,52,58,99,89,86,AR_VR,CC,ML,47,71,70
SID20178998,54,68,60,96,50,62,60,62,44,55,NLP,CC,IOT,83,65,67
SID20179019,86,94,49,59,72,93,46,94,61,59,AR_VR,CS,IOT,78,31,17
SID20179028,88,50,27,66,46,81,40,23,46,53,SVV,CS,IOT,71,78,26
SID20179058,54,90,52,91,50,47,77,53,47,61,SVV,CC,ML,46,45,38
SID20179119,41,68,50,47,81,55,76,56,82,50,SVV,CC,ML,55,88,68
SID20179126,94,84,91,85,42,70,44,64,57,44,SVV,CS,IOT,92,65,49
SID20179139,42,86,59,70,70,72,96,78,64,81,SVV,CS,ML,80,13,43
SID20179163,53,71,56,46,76,100,27,94,62,82,NLP,CC,IOT,81,18,80
SID20179176,78,71,91,55,66,48,61,55,80,43,NLP,CS,ML,51,47,77
SID20179212,62,56,70,65,48,54,57,69,62,89,SVV,CC,ML,54,69,95
SID20179287,98,56,59,45,62,48,58,28,69,83,SVV,CC,ML,89,21,77
SID20179288,67,47,70,55,57,59,65,68,57,58,SVV,CC,ML,80,34,12
SID20179304,58,67,56,52,84,85,68,49,83,44,SVV,CC,ML,66,88,36
SID20179314,77,81,85,92,84,85,82,41,74,58,NLP,CS,IOT,95,11,41
SID20179414,62,96,57,93,60,90,98,56,74,40,AR_VR,CC,ML,56,49,12
SID20179428,63,45,65,49,100,90,49,61,94,68,AR_VR,CC,IOT,65,69,59
SID20179433,72,48,60,80,94,62,75,85,41,71,AR_VR,CS,IOT,48,14,58
SID20179441,78,46,57,48,75,73,69,42,53,75,NLP,CC,ML,84,27,18
SID20179449,52,90,93,60,55,55,64,98,29,89,AR_VR,CC,IOT,73,47,18
SID20179496,93,81,100,84,48,87,42,56,43,95,AR_VR,CC,ML,86,65,63
SID20179500,49,44,88,92,91,58,60,47,27,90,AR_VR,CS,ML,86,54,72
SID20179501,73,77,66,83,84,97,66,100,56,59,NLP,CC,ML,41,55,32
SID20179525,97,43,57,64,63,68,75,99,43,88,AR_VR,CS,ML,59,81,50
SID20179549,54,76,42,59,90,98,86,99,68,58,SVV,CC,IOT,75,31,81
SID20179586,67,48,82,46,50,53,97,56,63,85,AR_VR,CS,ML,96,52,11
SID20179594,86,70,56,99,69,78,42,80,74,92,AR_VR,CS,IOT,70,72,31
SID20179639,50,50,73,82,48,57,62,50,86,94,SVV,CS,IOT,99,72,100
SID20179658,86,85,72,42,66,64,83,69,63,66,NLP,CS,IOT,88,84,95
SID20179677,82,57,80,62,80,58,69,100,73,47,NLP,CS,ML,49,57,86
SID20179698,55,47,81,45,70,66,87,93,88,76,SVV,CC,ML,97,32,50
SID20179711,76,84,92,52,79,96,54,81,60,96,AR_VR,CC,ML,100,24,64
SID20179733,89,81,91,40,59,70,45,57,41,49,SVV,CC,ML,68,83,87
SID20179743,70,92,95,56,88,76,96,66,54,76,SVV,CS,IOT,59,23,13
SID20179777,49,81,85,98,45,64,99,98,69,52,AR_VR,CC,IOT,82,30,69
SID20179797,40,43,92,50,94,75,57,58,52,99,SVV,CC,ML,57,57,11
SID20179806,50,55,63,68,77,83,43,100,52,73,SVV,CC,ML,97,86,57
SID20179820,54,44,54,45,89,95,54,75,100,51,NLP,CC,IOT,75,13,87
SID20179823,46,78,52,86,52,97,44,89,89,67,NLP,CC,IOT,97,96,69
SID20179830,44,46,75,79,19,44,54,85,89,59,AR_VR,CC,ML,94,80,97
SID20179850,76,73,66,43,83,52,50,69,47,69,SVV,CS,IOT,93,53,28
SID20179851,93,78,28,82,96,46,71,72,44,73,SVV,CS,IOT,98,79,51
SID20179878,97,58,96,51,19,74,84,56,92,72,AR_VR,CC,IOT,80,26,15
SID20179891,53,50,84,84,41,63,87,77,87,84,AR_VR,CS,IOT,91,31,57
SID20179902,77,95,75,85,62,56,52,90,65,92,SVV,CS,ML,73,47,56
SID20179910,82,74,95,81,58,44,75,90,42,54,AR_VR,CS,IOT,59,36,19
SID20179941,68,45,62,70,75,74,51,41,52,85,NLP,CC,ML,93,93,37
SID20179946,47,77,61,80,76,79,98,82,44,78,SVV,CC,IOT,42,60,12
SID20179950,98,92,78,71,69,52,53,53,70,93,NLP,CC,ML,22,94,12
SID20179998,81,81,73,83,52,54,72,43,77,49,NLP,CC,ML,73,69,11
SID20181117,91,66,41,67,48,56,44,53,48,56,AR_VR,CS,ML,44,55,35
SID20181127,85,47,60,74,79,62,90,82,96,44,NLP,CC,ML,91,42,10
SID20181130,73,98,92,42,48,57,68,66,88,73,AR_VR,CS,IOT,49,73,92
SID20181163,75,96,81,93,56,86,44,65,83,49,NLP,CC,IOT,76,29,55
SID20181171,44,65,96,44,99,95,73,44,71,46,AR_VR,CC,ML,56,89,90
SID20181179,68,95,75,77,58,91,40,80,96,72,AR_VR,CC,IOT,79,100,74
SID20181200,77,87,47,79,57,88,94,90,66,66,SVV,CS,IOT,80,97,68
SID20181215,69,90,56,22,24,76,86,51,72,95,AR_VR,CC,IOT,92,71,61
SID20181233,41,41,55,42,41,99,53,70,90,95,SVV,CS,ML,42,22,24
SID20181240,75,50,73,94,78,44,48,72,40,50,NLP,CC,ML,57,22,82
SID20181256,73,93,45,58,78,77,67,70,64,91,NLP,CC,IOT,58,31,86
SID20181263,43,85,93,84,84,87,89,54,56,96,NLP,CS,IOT,65,67,21
SID20181284,46,100,60,56,86,51,91,100,45,79,SVV,CS,IOT,87,67,20
SID20181317,65,90,89,83,98,46,57,90,77,63,NLP,CS,IOT,49,52,17
SID20181331,63,58,40,65,68,42,41,59,93,56,AR_VR,CS,ML,68,10,37
SID20181359,92,62,47,71,56,83,94,95,69,76,SVV,CC,IOT,59,67,99
SID20181368,76,75,51,76,91,78,72,57,55,69,NLP,CC,ML,97,46,21
SID20181383,58,82,92,97,44,72,97,59,65,54,NLP,CS,ML,58,93,13
SID20181398,56,87,90,59,64,46,59,75,67,72,AR_VR,CS,IOT,97,86,65
SID20181437,84,59,90,68,50,53,55,66,83,43,NLP,CC,ML,84,22,94
SID20181450,82,67,56,78,72,46,55,64,76,67,SVV,CC,IOT,96,15,98
SID20181457,97,85,87,74,88,98,40,77,82,73,NLP,CS,ML,69,11,49
SID20181464,60,50,88,79,80,59,59,83,87,66,SVV,CS,ML,58,66,46
SID20181505,79,63,69,44,78,96,81,46,53,75,AR_VR,CC,ML,42,30,11
SID20181546,75,62,93,42,81,46,84,65,62,45,AR_VR,CC,ML,77,60,56
SID20181556,42,65,77,96,43,74,40,59,62,90,AR_VR,CS,IOT,55,88,64
SID20181576,68,99,90,63,76,78,54,47,61,63,AR_VR,CS,ML,74,31,71
SID20181580,100,90,23,76,43,63,63,65,43,96,SVV,CC,IOT,79,37,13
SID20181584,64,68,92,55,72,93,46,70,52,77,SVV,CS,ML,43,77,32
SID20181596,65,46,45,83,41,49,98,92,62,26,NLP,CC,IOT,55,86,44
SID20181602,57,92,49,69,45,62,77,97,73,82,AR_VR,CC,IOT,65,52,82
SID20181603,77,52,63,52,56,53,44,82,73,62,SVV,CS,IOT,40,47,77
SID20181604,53,70,89,83,54,41,84,86,63,84,SVV,CC,ML,57,97,35
SID20181661,72,58,95,55,48,46,89,41,99,96,AR_VR,CC,IOT,72,11,10
SID20181758,96,93,40,62,58,51,81,55,56,86,SVV,CS,IOT,96,48,39
SID20181767,91,45,72,88,54,85,85,84,82,48,AR_VR,CS,IOT,88,55,38
SID20181771,41,98,58,88,95,79,74,46,94,99,AR_VR,CC,ML,100,52,36
SID20181783,90,62,62,72,70,40,93,90,97,41,SVV,CS,ML,53,70,66
SID20181842,68,42,94,46,77,84,97,83,91,92,AR_VR,CS,ML,63,74,88
SID20181849,43,56,74,87,71,95,61,94,68,56,SVV,CS,ML,62,10,80
SID20181855,93,62,87,62,91,52,65,62,84,67,NLP,CS,ML,53,41,100
SID20181880,97,41,96,74,86,68,41,85,99,56,SVV,CS,IOT,47,31,95
SID20181881,45,62,55,95,75,65,63,44,83,80,NLP,CC,ML,82,28,80
SID20181882,66,91,23,51,48,79,78,72,60,82,NLP,CS,IOT,91,46,76
SID20181888,65,48,83,90,91,54,40,22,95,90,NLP,CC,ML,46,90,81
SID20181898,83,66,63,19,59,90,59,42,48,91,AR_VR,CC,IOT,51,72,62
SID20181909,69,62,55,45,59,65,78,60,68,60,AR_VR,CS,IOT,43,29,54
SID20181919,74,57,50,80,100,68,52,54,78,28,NLP,CS,IOT,77,96,59
SID20181920,43,75,63,75,53,69,52,62,57,88,NLP,CS,ML,43,35,64
SID20181931,89,78,63,59,95,98,73,48,67,56,NLP,CC,ML,68,36,49
SID20181952,70,86,65,41,79,73,92,94,70,76,SVV,CS,ML,95,61,63
SID20181955,76,79,66,83,53,91,63,51,92,78,AR_VR,CS,IOT,89,98,76
SID20182002,99,92,76,45,70,62,44,95,46,60,NLP,CS,IOT,71,41,98
SID20182015,63,71,76,64,51,89,82,44,95,61,NLP,CS,IOT,88,18,17
SID20182024,76,98,73,83,78,78,91,20,92,47,AR_VR,CC,IOT,98,79,63
SID20182025,60,56,85,94,61,63,94,42,71,82,AR_VR,CC,ML,45,54,79
SID20182031,40,92,65,68,43,90,98,57,58,60,SVV,CS,ML,41,30,10
SID20182046,87,44,72,91,45,61,52,65,84,87,AR_VR,CS,IOT,65,33,95
SID20182135,81,57,75,75,54,51,55,81,49,100,SVV,CS,IOT,76,55,56
SID20182148,69,94,58,77,71,99,49,45,96,48,SVV,CC,IOT,53,24,42
SID20182161,84,75,64,54,98,99,82,99,64,63,AR_VR,CC,ML,61,19,14
SID20182163,64,63,91,90,55,48,50,49,48,79,NLP,CS,IOT,96,34,64
SID20182164,52,67,73,40,95,75,71,100,24,95,NLP,CS,IOT,43,26,76
SID20182166,49,80,83,89,89,46,71,40,92,83,NLP,CS,ML,42,13,33
SID20182169,80,69,57,56,91,98,89,47,40,49,NLP,CS,ML,86,13,37
SID20182196,41,81,89,73,70,81,74,100,93,73,SVV,CC,IOT,65,35,94
SID20182236,88,99,67,67,86,96,63,87,59,74,AR_VR,CC,ML,94,65,78
SID20182250,92,70,81,66,83,88,46,59,69,89,SVV,CS,IOT,59,83,41
SID20182269,87,82,54,80,67,71,69,56,78,98,SVV,CC,ML,74,100,53
SID20182272,61,68,47,43,88,45,83,85,69,61,NLP,CC,ML,97,78,74
SID20182298,81,91,76,94,21,42,69,75,46,92,AR_VR,CC,IOT,96,40,92
SID20182309,61,95,44,93,71,74,74,64,75,49,SVV,CC,IOT,74,64,11
SID20182327,81,53,57,62,75,76,86,53,81,78,NLP,CS,IOT,41,71,25
SID20182382,62,84,57,83,51,90,82,50,52,46,NLP,CC,IOT,56,71,76
SID20182432,56,96,73,92,83,42,66,82,62,65,NLP,CC,IOT,94,26,42
SID20182443,40,95,55,44,76,64,86,47,58,53,AR_VR,CC,ML,96,33,28
SID20182445,85,73,44,91,60,45,59,81,98,54,SVV,CS,IOT,77,36,28
SID20182493,76,51,45,50,90,46,46,82,65,98,SVV,CS,IOT,60,26,18
SID20182506,79,85,75,87,50,47,74,93,53,60,SVV,CC,IOT,44,96,61
